location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Argentina,2020-01-01,,,,,1.0,1.0,,,,,
Argentina,2020-01-02,,,,,36.0,37.0,,,,,
Argentina,2020-01-03,,,,,4.0,41.0,,,,,
Argentina,2020-01-04,,,,,65.0,106.0,,,,,
Argentina,2020-01-05,,,,,4.0,110.0,,,,,
Argentina,2020-01-06,,,,,46.0,156.0,,,,,
Argentina,2020-01-07,,,,,24.0,180.0,0.067,14.9,,,
Argentina,2020-01-08,,,,,,,,,,,
Argentina,2020-01-09,,,,,,,,,,,
Argentina,2020-01-10,,,,,77.0,257.0,0.047,21.3,,,
Argentina,2020-01-11,,,,,,,,,,,
Argentina,2020-01-12,,,,,36.0,293.0,0.023,43.5,,,
Argentina,2020-01-13,,,,,2.0,295.0,0.024,41.7,,,
Argentina,2020-01-14,,,,,,,,,,,
Argentina,2020-01-15,,,,,64.0,359.0,0.016,62.5,,,
Argentina,2020-01-16,,,,,1.0,360.0,0.016,62.5,,,
Argentina,2020-01-17,,,,,,,,,,,
Argentina,2020-01-18,,,,,,,,,,,
Argentina,2020-01-19,,,,,35.0,395.0,0.046,21.7,,,
Argentina,2020-01-20,,,,,1.0,396.0,0.046,21.7,,,
Argentina,2020-01-21,,,,,,,,,,,
Argentina,2020-01-22,,,,,,,,,,,
Argentina,2020-01-23,,,,,,,,,,,
Argentina,2020-01-24,,,,,,,,,,,
Argentina,2020-01-25,,,,,,,,,,,
Argentina,2020-01-26,,,,,,,,,,,
Argentina,2020-01-27,,,,,19.0,415.0,0.063,15.9,,,
Argentina,2020-01-28,,,,,,,,,,,
Argentina,2020-01-29,,,,,1.0,416.0,0.089,11.2,,,
Argentina,2020-01-30,,,,,15.0,431.0,0.081,12.3,,,
Argentina,2020-01-31,,,,,1.0,432.0,0.151,6.6,,,
Argentina,2020-02-01,,,,,37.0,469.0,0.101,9.9,,,
Argentina,2020-02-02,,,,,,,,,,,
Argentina,2020-02-03,,,,,,,,,,,
Argentina,2020-02-04,,,,,,,,,,,
Argentina,2020-02-05,,,,,,,,,,,
Argentina,2020-02-06,,,,,,,,,,,
Argentina,2020-02-07,,,,,,,,,,,
Argentina,2020-02-08,,,,,,,,,,,
Argentina,2020-02-09,,,,,,,,,,,
Argentina,2020-02-10,,,,,,,,,,,
Argentina,2020-02-11,,,,,2.0,471.0,0.013,76.9,,,
Argentina,2020-02-12,,,,,7.0,478.0,0.012,83.3,,,
Argentina,2020-02-13,,,,,,,,,,,
Argentina,2020-02-14,,,,,,,,,,,
Argentina,2020-02-15,,,,,,,,,,,
Argentina,2020-02-16,,,,,,,,,,,
Argentina,2020-02-17,,,,,,,,,,,
Argentina,2020-02-18,,,,,,,,,,,
Argentina,2020-02-19,,,,,,,,,,,
Argentina,2020-02-20,,,,,2.0,480.0,0.015,66.7,,,
Argentina,2020-02-21,,,,,,,,,,,
Argentina,2020-02-22,,,,,,,,,,,
Argentina,2020-02-23,,,,,,,,,,,
Argentina,2020-02-24,,,,,1.0,481.0,0.015,66.7,,,
Argentina,2020-02-25,,,,,20.0,501.0,0.014,71.4,,,
Argentina,2020-02-26,,,,,,,,,,,
Argentina,2020-02-27,,,,,5.0,506.0,0.014,71.4,,,
Argentina,2020-02-28,,,,,11.0,517.0,0.021,47.6,,,
Argentina,2020-02-29,,,,,,,,,,,
Argentina,2020-03-01,,,,,,,,,,,
Argentina,2020-03-02,,,,,6.0,523.0,0.019,52.6,,,
Argentina,2020-03-03,1.0,1.0,,,8.0,531.0,0.038,26.3,,,
Argentina,2020-03-04,1.0,0.0,,,6.0,537.0,0.035,28.6,,,
Argentina,2020-03-05,1.0,0.0,,,7.0,544.0,0.016,62.5,,,
Argentina,2020-03-06,2.0,1.0,,,11.0,555.0,0.148,6.8,,,
Argentina,2020-03-07,8.0,6.0,,,9.0,564.0,0.155,6.5,,,
Argentina,2020-03-08,12.0,4.0,1.0,1.0,29.0,593.0,0.158,6.3,,,
Argentina,2020-03-09,12.0,0.0,1.0,0.0,14.0,607.0,0.226,4.4,,,
Argentina,2020-03-10,17.0,5.0,1.0,0.0,37.0,644.0,0.239,4.2,,,
Argentina,2020-03-11,19.0,2.0,1.0,0.0,35.0,679.0,0.225,4.4,,,
Argentina,2020-03-12,19.0,0.0,1.0,0.0,47.0,726.0,0.242,4.1,,,
Argentina,2020-03-13,31.0,12.0,2.0,1.0,87.0,813.0,0.171,5.8,,,
Argentina,2020-03-14,34.0,3.0,2.0,0.0,49.0,862.0,0.168,6.0,,,
Argentina,2020-03-15,45.0,11.0,2.0,0.0,81.0,943.0,0.166,6.0,,,
Argentina,2020-03-16,56.0,11.0,2.0,0.0,106.0,1049.0,0.143,7.0,,,
Argentina,2020-03-17,68.0,12.0,2.0,0.0,128.0,1177.0,0.139,7.2,,,
Argentina,2020-03-18,79.0,11.0,2.0,0.0,203.0,1380.0,0.151,6.6,,,
Argentina,2020-03-19,97.0,18.0,3.0,1.0,152.0,1532.0,0.151,6.6,,,
Argentina,2020-03-20,128.0,31.0,3.0,0.0,232.0,1764.0,0.157,6.4,,,
Argentina,2020-03-21,158.0,30.0,4.0,1.0,323.0,2087.0,0.179,5.6,,,
Argentina,2020-03-22,266.0,108.0,4.0,0.0,247.0,2334.0,0.201,5.0,,,
Argentina,2020-03-23,301.0,35.0,4.0,0.0,288.0,2622.0,0.198,5.1,,,
Argentina,2020-03-24,387.0,86.0,6.0,2.0,445.0,3067.0,0.223,4.5,,,
Argentina,2020-03-25,387.0,0.0,8.0,2.0,550.0,3617.0,0.242,4.1,,,
Argentina,2020-03-26,502.0,115.0,9.0,1.0,586.0,4203.0,0.25,4.0,,,
Argentina,2020-03-27,589.0,87.0,13.0,4.0,457.0,4660.0,0.262,3.8,,,
Argentina,2020-03-28,690.0,101.0,18.0,5.0,482.0,5142.0,0.252,4.0,,,
Argentina,2020-03-29,745.0,55.0,19.0,1.0,718.0,5860.0,0.236,4.2,,,
Argentina,2020-03-30,820.0,75.0,23.0,4.0,659.0,6519.0,0.233,4.3,,,
Argentina,2020-03-31,1054.0,234.0,27.0,4.0,670.0,7189.0,0.216,4.6,,,
Argentina,2020-04-01,1054.0,0.0,28.0,1.0,1071.0,8260.0,0.193,5.2,,,
Argentina,2020-04-02,1133.0,79.0,36.0,8.0,1671.0,9931.0,0.166,6.0,,,
Argentina,2020-04-03,1265.0,132.0,39.0,3.0,1604.0,11535.0,0.147,6.8,,,
Argentina,2020-04-04,1451.0,186.0,43.0,4.0,1403.0,12938.0,0.137,7.3,,,
Argentina,2020-04-05,1451.0,0.0,44.0,1.0,1086.0,14024.0,0.128,7.8,,,
Argentina,2020-04-06,1554.0,103.0,48.0,4.0,1368.0,15392.0,0.121,8.3,,,
Argentina,2020-04-07,1628.0,74.0,56.0,8.0,1686.0,17078.0,0.11,9.1,,,
Argentina,2020-04-08,1715.0,87.0,63.0,7.0,2008.0,19086.0,0.104,9.6,,,
Argentina,2020-04-09,1795.0,80.0,72.0,9.0,1855.0,20941.0,0.098,10.2,,,
Argentina,2020-04-10,1975.0,180.0,82.0,10.0,1719.0,22660.0,0.101,9.9,,,
Argentina,2020-04-11,1975.0,0.0,83.0,1.0,1822.0,24482.0,0.096,10.4,,,
Argentina,2020-04-12,2142.0,167.0,90.0,7.0,1588.0,26070.0,0.093,10.8,,,
Argentina,2020-04-13,2208.0,66.0,97.0,7.0,1865.0,27935.0,0.09,11.1,,,
Argentina,2020-04-14,2277.0,69.0,102.0,5.0,2112.0,30047.0,0.093,10.8,,,
Argentina,2020-04-15,2443.0,166.0,111.0,9.0,2302.0,32349.0,0.096,10.4,,,
Argentina,2020-04-16,2571.0,128.0,115.0,4.0,2358.0,34707.0,0.096,10.4,,,
Argentina,2020-04-17,2669.0,98.0,123.0,8.0,2194.0,36901.0,0.09,11.1,,,
Argentina,2020-04-18,2758.0,89.0,129.0,6.0,2281.0,39182.0,0.091,11.0,,,
Argentina,2020-04-19,2839.0,81.0,132.0,3.0,1631.0,40813.0,0.09,11.1,,,
Argentina,2020-04-20,2941.0,102.0,136.0,4.0,2384.0,43197.0,0.087,11.5,,,
Argentina,2020-04-21,3031.0,90.0,147.0,11.0,2895.0,46092.0,0.089,11.2,,,
Argentina,2020-04-22,3144.0,113.0,152.0,5.0,2660.0,48752.0,0.084,11.9,,,
Argentina,2020-04-23,3435.0,291.0,165.0,13.0,2715.0,51467.0,0.083,12.0,,,
Argentina,2020-04-24,3607.0,172.0,176.0,11.0,3304.0,54771.0,0.084,11.9,,,
Argentina,2020-04-25,3780.0,173.0,185.0,9.0,2645.0,57416.0,0.086,11.6,,,
Argentina,2020-04-26,3892.0,112.0,192.0,7.0,1732.0,59148.0,0.087,11.5,,,
Argentina,2020-04-27,4003.0,111.0,197.0,5.0,2238.0,61386.0,0.091,11.0,,,
Argentina,2020-04-28,4127.0,124.0,207.0,10.0,2943.0,64329.0,0.086,11.6,,,
Argentina,2020-04-29,4285.0,158.0,214.0,7.0,3097.0,67426.0,0.086,11.6,,,
Argentina,2020-04-30,4428.0,143.0,218.0,4.0,2856.0,70282.0,0.087,11.5,,,
Argentina,2020-05-01,4532.0,104.0,225.0,7.0,3050.0,73332.0,0.084,11.9,,,
Argentina,2020-05-02,4681.0,149.0,237.0,12.0,2295.0,75627.0,0.079,12.7,,,
Argentina,2020-05-03,4783.0,102.0,246.0,9.0,2131.0,77758.0,0.08,12.5,,,
Argentina,2020-05-04,4887.0,104.0,260.0,14.0,2865.0,80623.0,0.075,13.3,,,
Argentina,2020-05-05,5020.0,133.0,264.0,4.0,4064.0,84687.0,0.076,13.2,,,
Argentina,2020-05-06,5208.0,188.0,273.0,9.0,4085.0,88772.0,0.077,13.0,,,
Argentina,2020-05-07,5371.0,163.0,282.0,9.0,3930.0,92702.0,0.076,13.2,,,
Argentina,2020-05-08,5611.0,240.0,293.0,11.0,3679.0,96381.0,0.079,12.7,,,
Argentina,2020-05-09,5776.0,165.0,300.0,7.0,3597.0,99978.0,0.081,12.3,,,
Argentina,2020-05-10,6034.0,258.0,305.0,5.0,2283.0,102261.0,0.084,11.9,,,
Argentina,2020-05-11,6278.0,244.0,314.0,9.0,3676.0,105937.0,0.089,11.2,,,
Argentina,2020-05-12,6563.0,285.0,319.0,5.0,3772.0,109709.0,0.093,10.8,,,
Argentina,2020-05-13,6879.0,316.0,329.0,10.0,4360.0,114069.0,0.097,10.3,,,
Argentina,2020-05-14,7134.0,255.0,353.0,24.0,4215.0,118284.0,0.098,10.2,,,
Argentina,2020-05-15,7479.0,345.0,356.0,3.0,4417.0,122701.0,0.103,9.7,,,
Argentina,2020-05-16,7805.0,326.0,363.0,7.0,3758.0,126459.0,0.106,9.4,,,
Argentina,2020-05-17,8068.0,263.0,373.0,10.0,2811.0,129270.0,0.106,9.4,,,
Argentina,2020-05-18,8371.0,303.0,382.0,9.0,4141.0,133411.0,0.108,9.3,,,
Argentina,2020-05-19,8809.0,438.0,393.0,11.0,5605.0,139016.0,0.109,9.2,,,
Argentina,2020-05-20,9283.0,474.0,403.0,10.0,5878.0,144894.0,0.114,8.8,,,
Argentina,2020-05-21,9931.0,648.0,416.0,13.0,5919.0,150813.0,0.122,8.2,,,
Argentina,2020-05-22,10649.0,718.0,433.0,17.0,5702.0,156515.0,0.131,7.6,,,
Argentina,2020-05-23,11353.0,704.0,445.0,12.0,4814.0,161329.0,0.137,7.3,,,
Argentina,2020-05-24,12076.0,723.0,452.0,7.0,3728.0,165057.0,0.141,7.1,,,
Argentina,2020-05-25,12628.0,552.0,467.0,15.0,4168.0,169225.0,0.145,6.9,,,
Argentina,2020-05-26,13228.0,600.0,484.0,17.0,4950.0,174175.0,0.152,6.6,,,
Argentina,2020-05-27,13933.0,705.0,500.0,16.0,5980.0,180155.0,0.156,6.4,,,
Argentina,2020-05-28,14702.0,769.0,508.0,8.0,6013.0,186168.0,0.157,6.4,,,
Argentina,2020-05-29,15419.0,717.0,520.0,12.0,6834.0,193002.0,0.155,6.5,,,
Argentina,2020-05-30,16214.0,795.0,528.0,8.0,5589.0,198591.0,0.154,6.5,,,
Argentina,2020-05-31,16851.0,637.0,539.0,11.0,3829.0,202420.0,0.155,6.5,,,
Argentina,2020-06-01,17415.0,564.0,556.0,17.0,5252.0,207672.0,0.161,6.2,,,
Argentina,2020-06-02,18319.0,904.0,569.0,13.0,5786.0,213458.0,0.165,6.1,,,
Argentina,2020-06-03,19268.0,949.0,583.0,14.0,6970.0,220428.0,0.169,5.9,,,
Argentina,2020-06-04,20197.0,929.0,608.0,25.0,6568.0,226996.0,0.172,5.8,,,
Argentina,2020-06-05,21037.0,840.0,632.0,24.0,6834.0,233830.0,0.174,5.7,,,
Argentina,2020-06-06,22020.0,983.0,648.0,16.0,6400.0,240230.0,0.183,5.5,,,
Argentina,2020-06-07,22794.0,774.0,664.0,16.0,3411.0,243641.0,0.185,5.4,,,
Argentina,2020-06-08,23620.0,826.0,693.0,29.0,6302.0,249943.0,0.186,5.4,,,
Argentina,2020-06-09,24761.0,1141.0,717.0,24.0,7415.0,257358.0,0.191,5.2,,,
Argentina,2020-06-10,25987.0,1226.0,735.0,18.0,8042.0,265400.0,0.197,5.1,,,
Argentina,2020-06-11,27373.0,1386.0,765.0,30.0,8428.0,273828.0,0.204,4.9,,,
Argentina,2020-06-12,28764.0,1391.0,785.0,20.0,9305.0,283133.0,0.211,4.7,,,
Argentina,2020-06-13,30295.0,1531.0,815.0,30.0,8161.0,291294.0,0.212,4.7,,,
Argentina,2020-06-14,31577.0,1282.0,833.0,18.0,5227.0,296521.0,0.215,4.7,,,
Argentina,2020-06-15,32785.0,1208.0,854.0,21.0,5859.0,302380.0,0.222,4.5,,,
Argentina,2020-06-16,34159.0,1374.0,878.0,24.0,7839.0,310219.0,0.226,4.4,,,
Argentina,2020-06-17,35552.0,1393.0,913.0,35.0,9760.0,319979.0,0.23,4.3,,,
Argentina,2020-06-18,37510.0,1958.0,948.0,35.0,10471.0,330450.0,0.232,4.3,,,
Argentina,2020-06-19,39570.0,2060.0,979.0,31.0,10372.0,340822.0,0.235,4.3,,,
Argentina,2020-06-20,41204.0,1634.0,992.0,13.0,9990.0,350812.0,0.245,4.1,,,
Argentina,2020-06-21,42785.0,1581.0,1011.0,19.0,6600.0,357412.0,0.247,4.0,,,
Argentina,2020-06-22,44931.0,2146.0,1043.0,32.0,9515.0,366927.0,0.249,4.0,,,
Argentina,2020-06-23,47203.0,2272.0,1078.0,35.0,11519.0,378446.0,0.252,4.0,,,
Argentina,2020-06-24,49851.0,2648.0,1116.0,38.0,11337.0,389783.0,0.255,3.9,,,
Argentina,2020-06-25,52457.0,2606.0,1150.0,34.0,11849.0,401632.0,0.263,3.8,,,
Argentina,2020-06-26,55343.0,2886.0,1184.0,34.0,12347.0,413979.0,0.27,3.7,,,
Argentina,2020-06-27,57744.0,2401.0,1207.0,23.0,10195.0,424174.0,0.268,3.7,,,
Argentina,2020-06-28,59933.0,2189.0,1232.0,25.0,6570.0,430744.0,0.274,3.6,,,
Argentina,2020-06-29,62268.0,2335.0,1280.0,48.0,9791.0,440535.0,0.273,3.7,,,
Argentina,2020-06-30,64530.0,2262.0,1307.0,27.0,11116.0,451651.0,0.278,3.6,,,
Argentina,2020-07-01,67197.0,2667.0,1351.0,44.0,11370.0,463021.0,0.283,3.5,,,
Argentina,2020-07-02,69941.0,2744.0,1385.0,34.0,11591.0,474612.0,0.282,3.5,,,
Argentina,2020-07-03,72786.0,2845.0,1437.0,52.0,12824.0,487436.0,0.284,3.5,,,
Argentina,2020-07-04,75376.0,2590.0,1481.0,44.0,11751.0,499187.0,0.291,3.4,,,
Argentina,2020-07-05,77815.0,2439.0,1507.0,26.0,7122.0,506309.0,0.29,3.4,,,
Argentina,2020-07-06,80447.0,2632.0,1582.0,75.0,10612.0,516921.0,0.295,3.4,,,
Argentina,2020-07-07,83426.0,2979.0,1644.0,62.0,12909.0,529830.0,0.297,3.4,,,
Argentina,2020-07-08,87030.0,3604.0,1694.0,50.0,14728.0,544558.0,0.301,3.3,,,
Argentina,2020-07-09,90693.0,3663.0,1720.0,26.0,13045.0,557603.0,0.304,3.3,,,
Argentina,2020-07-10,94060.0,3367.0,1774.0,54.0,12023.0,569626.0,0.309,3.2,,,
Argentina,2020-07-11,97509.0,3449.0,1810.0,36.0,11436.0,581062.0,0.309,3.2,,,
Argentina,2020-07-12,100166.0,2657.0,1845.0,35.0,7853.0,588915.0,0.308,3.2,,,
Argentina,2020-07-13,103265.0,3099.0,1903.0,58.0,12306.0,601221.0,0.311,3.2,,,
Argentina,2020-07-14,106910.0,3645.0,1968.0,65.0,14902.0,616123.0,0.311,3.2,,,
Argentina,2020-07-15,111146.0,4236.0,2050.0,82.0,15163.0,631286.0,0.31,3.2,,,
Argentina,2020-07-16,114783.0,3637.0,2112.0,62.0,15022.0,646308.0,0.314,3.2,,,
Argentina,2020-07-17,119301.0,4518.0,2178.0,66.0,16767.0,663075.0,0.313,3.2,,,
Argentina,2020-07-18,122524.0,3223.0,2220.0,42.0,14338.0,677413.0,0.318,3.1,,,
Argentina,2020-07-19,126755.0,4231.0,2260.0,40.0,10166.0,687579.0,0.32,3.1,,,
Argentina,2020-07-20,130774.0,4019.0,2373.0,113.0,14702.0,702281.0,0.324,3.1,,,
Argentina,2020-07-21,136118.0,5344.0,2490.0,117.0,17432.0,719713.0,0.331,3.0,,,
Argentina,2020-07-22,141900.0,5782.0,2588.0,98.0,18233.0,737946.0,0.338,3.0,,,
Argentina,2020-07-23,148027.0,6127.0,2702.0,114.0,18066.0,756012.0,0.341,2.9,,,
Argentina,2020-07-24,153520.0,5493.0,2807.0,105.0,19091.0,775103.0,0.349,2.9,,,
Argentina,2020-07-25,158334.0,4814.0,2893.0,86.0,15424.0,790527.0,0.348,2.9,,,
Argentina,2020-07-26,162526.0,4192.0,2939.0,46.0,11181.0,801708.0,0.35,2.9,,,
Argentina,2020-07-27,167416.0,4890.0,3059.0,120.0,15993.0,817701.0,0.351,2.8,,,
Argentina,2020-07-28,173355.0,5939.0,3179.0,120.0,19263.0,836964.0,0.349,2.9,,,
Argentina,2020-07-29,178996.0,5641.0,3288.0,109.0,20011.0,856975.0,0.349,2.9,,,
Argentina,2020-07-30,185373.0,6377.0,3441.0,153.0,19505.0,876480.0,0.346,2.9,,,
Argentina,2020-07-31,191302.0,5929.0,3543.0,102.0,21508.0,897988.0,0.344,2.9,,,
Argentina,2020-08-01,196543.0,5241.0,3596.0,53.0,15828.0,913816.0,0.346,2.9,,,
Argentina,2020-08-02,201919.0,5376.0,3648.0,52.0,13266.0,927082.0,0.347,2.9,,,
Argentina,2020-08-03,206743.0,4824.0,3813.0,165.0,18174.0,945256.0,0.349,2.9,,,
Argentina,2020-08-04,213535.0,6792.0,3979.0,166.0,21991.0,967247.0,0.352,2.8,,,
Argentina,2020-08-05,220682.0,7147.0,4106.0,127.0,22710.0,989957.0,0.358,2.8,,,
Argentina,2020-08-06,228195.0,7513.0,4251.0,145.0,22918.0,1012875.0,0.363,2.8,,,
Argentina,2020-08-07,235677.0,7482.0,4411.0,160.0,23148.0,1036023.0,0.366,2.7,,,
Argentina,2020-08-08,241811.0,6134.0,4523.0,112.0,19833.0,1055856.0,0.364,2.7,,,
Argentina,2020-08-09,246499.0,4688.0,4606.0,83.0,12986.0,1068842.0,0.363,2.8,,,
Argentina,2020-08-10,253868.0,7369.0,4764.0,158.0,21283.0,1090125.0,0.359,2.8,,,
Argentina,2020-08-11,260911.0,7043.0,5004.0,240.0,25241.0,1115366.0,0.351,2.8,,,
Argentina,2020-08-12,268574.0,7663.0,5213.0,209.0,24654.0,1140020.0,0.34,2.9,,,
Argentina,2020-08-13,276072.0,7498.0,5362.0,149.0,23794.0,1163814.0,0.334,3.0,,,
Argentina,2020-08-14,282437.0,6365.0,5527.0,165.0,24957.0,1188771.0,0.323,3.1,,,
Argentina,2020-08-15,289100.0,6663.0,5637.0,110.0,20795.0,1209566.0,0.322,3.1,,,
Argentina,2020-08-16,294569.0,5469.0,5703.0,66.0,12816.0,1222382.0,0.317,3.2,,,
Argentina,2020-08-17,299126.0,4557.0,5814.0,111.0,16397.0,1238779.0,0.317,3.2,,,
Argentina,2020-08-18,305966.0,6840.0,6048.0,234.0,20731.0,1259510.0,0.322,3.1,,,
Argentina,2020-08-19,312659.0,6693.0,6330.0,282.0,23559.0,1283069.0,0.329,3.0,,,
Argentina,2020-08-20,320884.0,8225.0,6517.0,187.0,24137.0,1307206.0,0.337,3.0,,,
Argentina,2020-08-21,329043.0,8159.0,6730.0,213.0,24288.0,1331494.0,0.347,2.9,,,
Argentina,2020-08-22,336802.0,7759.0,6848.0,118.0,20285.0,1351779.0,0.355,2.8,,,
Argentina,2020-08-23,342154.0,5352.0,6985.0,137.0,13524.0,1365303.0,0.36,2.8,,,
Argentina,2020-08-24,350867.0,8713.0,7366.0,381.0,22677.0,1387980.0,0.365,2.7,,,
Argentina,2020-08-25,359638.0,8771.0,7563.0,197.0,25171.0,1413151.0,0.373,2.7,,,
Argentina,2020-08-26,370188.0,10550.0,7839.0,276.0,26610.0,1439761.0,0.379,2.6,,,
Argentina,2020-08-27,380292.0,10104.0,8050.0,211.0,27794.0,1467555.0,0.386,2.6,,,
Argentina,2020-08-28,392009.0,11717.0,8271.0,221.0,27029.0,1494584.0,0.394,2.5,,,
Argentina,2020-08-29,401239.0,9230.0,8353.0,82.0,22170.0,1516754.0,0.397,2.5,,,
Argentina,2020-08-30,408426.0,7187.0,8457.0,104.0,17171.0,1533925.0,0.4,2.5,,,
Argentina,2020-08-31,417735.0,9309.0,8660.0,203.0,23290.0,1557215.0,0.405,2.5,,,
Argentina,2020-09-01,428239.0,10504.0,8919.0,259.0,27463.0,1584678.0,0.41,2.4,,,
Argentina,2020-09-02,439172.0,10933.0,9118.0,199.0,27528.0,1612206.0,0.412,2.4,,,
Argentina,2020-09-03,451198.0,12026.0,9361.0,243.0,27454.0,1639660.0,0.413,2.4,,,
Argentina,2020-09-04,461882.0,10684.0,9623.0,262.0,27345.0,1667005.0,0.412,2.4,,,
Argentina,2020-09-05,471806.0,9924.0,9739.0,116.0,23708.0,1690713.0,0.411,2.4,,,
Argentina,2020-09-06,478792.0,6986.0,9859.0,120.0,15335.0,1706048.0,0.412,2.4,,,
Argentina,2020-09-07,488007.0,9215.0,10129.0,270.0,25750.0,1731798.0,0.408,2.5,,,
Argentina,2020-09-08,500034.0,12027.0,10405.0,276.0,28849.0,1760647.0,0.41,2.4,,,
Argentina,2020-09-09,512293.0,12259.0,10658.0,253.0,30866.0,1791513.0,0.409,2.4,,,
Argentina,2020-09-10,524198.0,11905.0,10907.0,249.0,29438.0,1820951.0,0.407,2.5,,,
Argentina,2020-09-11,535705.0,11507.0,11148.0,241.0,31930.0,1852881.0,0.407,2.5,,,
Argentina,2020-09-12,546481.0,10776.0,11263.0,115.0,24292.0,1877173.0,0.412,2.4,,,
Argentina,2020-09-13,555537.0,9056.0,11352.0,89.0,16378.0,1893551.0,0.415,2.4,,,
Argentina,2020-09-14,565446.0,9909.0,11667.0,315.0,26779.0,1920330.0,0.414,2.4,,,
Argentina,2020-09-15,577338.0,11892.0,11852.0,185.0,27621.0,1947951.0,0.411,2.4,,,
Argentina,2020-09-16,589012.0,11674.0,12116.0,264.0,29344.0,1977295.0,0.41,2.4,,,
Argentina,2020-09-17,601713.0,12701.0,12460.0,344.0,30039.0,2007334.0,0.41,2.4,,,
Argentina,2020-09-18,613658.0,11945.0,12656.0,196.0,30337.0,2037671.0,0.411,2.4,,,
Argentina,2020-09-19,622934.0,9276.0,12799.0,143.0,24503.0,2062174.0,0.406,2.5,,,
Argentina,2020-09-20,631365.0,8431.0,13053.0,254.0,14980.0,2077154.0,0.402,2.5,,,
Argentina,2020-09-21,640147.0,8782.0,13482.0,429.0,23661.0,2100815.0,0.407,2.5,,,
Argentina,2020-09-22,652174.0,12027.0,13952.0,470.0,27907.0,2128722.0,0.404,2.5,,,
Argentina,2020-09-23,664799.0,12625.0,14376.0,424.0,29318.0,2158040.0,0.408,2.5,,,
Argentina,2020-09-24,678266.0,13467.0,14766.0,390.0,29293.0,2187333.0,0.413,2.4,,,
Argentina,2020-09-25,691235.0,12969.0,15208.0,442.0,29828.0,2217161.0,0.416,2.4,,,
Argentina,2020-09-26,702484.0,11249.0,15543.0,335.0,22667.0,2239828.0,0.421,2.4,,,
Argentina,2020-09-27,711325.0,8841.0,15749.0,206.0,16185.0,2256013.0,0.422,2.4,,,
Argentina,2020-09-28,723132.0,11807.0,16113.0,364.0,24873.0,2280886.0,0.427,2.3,,,
Argentina,2020-09-29,736609.0,13477.0,16519.0,406.0,30002.0,2310888.0,0.439,2.3,,,
Argentina,2020-09-30,751001.0,14392.0,16937.0,418.0,30503.0,2341391.0,0.439,2.3,,,
Argentina,2020-10-01,765002.0,14001.0,20288.0,3351.0,30363.0,2371754.0,0.437,2.3,,,
Argentina,2020-10-02,779689.0,14687.0,20599.0,311.0,31757.0,2403511.0,0.434,2.3,,,
Argentina,2020-10-03,790818.0,11129.0,20795.0,196.0,22822.0,2426333.0,0.433,2.3,,,
Argentina,2020-10-04,798486.0,7668.0,21018.0,223.0,13804.0,2440137.0,0.432,2.3,,,
Argentina,2020-10-05,809728.0,11242.0,21468.0,450.0,25662.0,2465799.0,0.425,2.4,,,
Argentina,2020-10-06,824468.0,14740.0,21827.0,359.0,30507.0,2496306.0,0.414,2.4,,,
Argentina,2020-10-07,840915.0,16447.0,22226.0,399.0,30053.0,2526359.0,0.415,2.4,,,
Argentina,2020-10-08,856369.0,15454.0,22710.0,484.0,30055.0,2556414.0,0.416,2.4,,,
Argentina,2020-10-09,871468.0,15099.0,23225.0,515.0,29346.0,2585760.0,0.415,2.4,,,
Argentina,2020-10-10,883882.0,12414.0,23581.0,356.0,23312.0,2609072.0,0.415,2.4,,,
Argentina,2020-10-11,894206.0,10324.0,23868.0,287.0,15628.0,2624700.0,0.416,2.4,,,
Argentina,2020-10-12,903730.0,9524.0,24186.0,318.0,16622.0,2641322.0,0.416,2.4,,,
Argentina,2020-10-13,917035.0,13305.0,24572.0,386.0,26008.0,2667330.0,0.418,2.4,,,
Argentina,2020-10-14,931967.0,14932.0,24921.0,349.0,32646.0,2699976.0,0.41,2.4,,,
Argentina,2020-10-15,949063.0,17096.0,25342.0,421.0,32433.0,2732409.0,0.404,2.5,,,
Argentina,2020-10-16,965609.0,16546.0,25723.0,381.0,31694.0,2764103.0,0.401,2.5,,,
Argentina,2020-10-17,979119.0,13510.0,26107.0,384.0,25613.0,2789716.0,0.396,2.5,,,
Argentina,2020-10-18,989680.0,10561.0,26267.0,160.0,14456.0,2804172.0,0.394,2.5,,,
Argentina,2020-10-19,1002662.0,12982.0,26716.0,449.0,27450.0,2831622.0,0.387,2.6,,,
Argentina,2020-10-20,1018999.0,16337.0,27100.0,384.0,30874.0,2862496.0,0.378,2.6,,,
Argentina,2020-10-21,1037325.0,18326.0,27519.0,419.0,32483.0,2894979.0,0.368,2.7,,,
Argentina,2020-10-22,1053650.0,16325.0,27957.0,438.0,29841.0,2924820.0,0.357,2.8,,,
Argentina,2020-10-23,1069368.0,15718.0,28338.0,381.0,30309.0,2955129.0,0.347,2.9,,,
Argentina,2020-10-24,1081336.0,11968.0,28613.0,275.0,22955.0,2978084.0,0.339,2.9,,,
Argentina,2020-10-25,1090589.0,9253.0,28896.0,283.0,13861.0,2991945.0,0.336,3.0,,,
Argentina,2020-10-26,1102301.0,11712.0,29301.0,405.0,24902.0,3016847.0,0.327,3.1,,,
